Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,Sales
2023-07-29,S004,P0015,Electronics,South,169,50.0,21.0,40.59,90.57,10,Snowy,0,86.66,Summer,4528.5
2023-07-29,S004,P0016,Electronics,West,408,114.0,98.0,126.86,54.51,20,Cloudy,1,57.48,Spring,6214.139999999999
2023-07-29,S004,P0017,Furniture,South,113,47.0,186.0,65.71,48.5,10,Sunny,0,47.98,Winter,2279.5
2023-07-29,S004,P0018,Clothing,West,357,80.0,42.0,93.53,69.93,20,Cloudy,1,72.1,Autumn,5594.400000000001
2023-07-29,S004,P0019,Toys,North,332,20.0,185.0,26.41,14.74,10,Rainy,0,19.52,Spring,294.8
2023-07-29,S004,P0020,Toys,South,243,240.0,38.0,255.91,81.17,0,Cloudy,1,79.9,Autumn,19480.8
2023-07-29,S005,P0001,Groceries,South,464,253.0,125.0,260.51,58.11,20,Snowy,0,56.4,Autumn,14701.83
2023-07-29,S005,P0002,Groceries,West,80,69.0,163.0,69.3,19.06,20,Sunny,0,19.64,Autumn,1315.1399999999999
2023-07-29,S005,P0003,Toys,South,248,184.0,29.0,193.0,12.02,15,Cloudy,1,12.14,Winter,2211.68
2023-07-29,S005,P0004,Clothing,West,456,306.0,85.0,317.3,53.33,0,Sunny,0,56.62,Summer,16318.98
2023-07-29,S005,P0005,Furniture,South,386,288.0,39.0,301.14,73.71,20,Sunny,1,69.54,Winter,21228.48
2023-07-29,S005,P0006,Toys,North,99,53.0,152.0,54.09,71.68,20,Snowy,1,73.19,Summer,3799.0400000000004
2023-07-29,S005,P0007,Groceries,North,190,175.0,84.0,177.77,30.56,20,Snowy,0,26.09,Autumn,5348.0
2023-07-29,S005,P0008,Furniture,North,117,54.0,191.0,73.93,42.63,0,Cloudy,1,44.77,Spring,2302.02
2023-07-29,S005,P0009,Electronics,North,294,249.0,126.0,250.62,82.07,5,Rainy,1,80.43,Winter,20435.429999999997
2023-07-29,S005,P0010,Groceries,West,430,275.0,83.0,284.61,79.86,20,Sunny,1,82.5,Spring,21961.5
2023-07-29,S005,P0011,Electronics,South,440,158.0,188.0,165.57,82.51,0,Snowy,1,80.11,Summer,13036.58
2023-07-29,S005,P0012,Toys,North,389,45.0,173.0,57.61,74.13,15,Snowy,0,73.99,Winter,3335.85
2023-07-29,S005,P0013,Toys,East,420,329.0,88.0,334.18,90.35,0,Rainy,0,93.97,Spring,29725.149999999998
2023-07-29,S005,P0014,Clothing,West,209,167.0,199.0,185.79,75.73,15,Rainy,1,71.77,Summer,12646.91
2023-07-29,S005,P0015,Toys,North,419,310.0,94.0,311.29,55.8,15,Rainy,0,57.46,Spring,17298.0
2023-07-29,S005,P0016,Groceries,West,195,170.0,107.0,173.93,41.67,10,Cloudy,0,41.41,Spring,7083.900000000001
2023-07-29,S005,P0017,Furniture,North,255,221.0,68.0,232.32,36.24,10,Sunny,0,35.18,Autumn,8009.040000000001
2023-07-29,S005,P0018,Clothing,West,210,180.0,50.0,187.9,50.97,10,Snowy,0,53.49,Autumn,9174.6
2023-07-29,S005,P0019,Furniture,South,494,299.0,105.0,302.54,53.09,0,Rainy,1,56.87,Spring,15873.910000000002
2023-07-29,S005,P0020,Furniture,East,426,331.0,80.0,348.39,55.55,10,Snowy,0,59.23,Spring,18387.05
2023-07-30,S001,P0001,Furniture,East,417,382.0,118.0,378.85,55.91,20,Sunny,0,57.15,Winter,21357.62
2023-07-30,S001,P0002,Toys,East,356,240.0,75.0,246.59,43.84,0,Cloudy,0,43.39,Summer,10521.6
2023-07-30,S001,P0003,Groceries,West,181,175.0,47.0,168.23,50.65,10,Rainy,0,48.14,Autumn,8863.75
2023-07-30,S001,P0004,Electronics,East,493,300.0,29.0,312.55,14.74,10,Sunny,0,16.12,Summer,4422.0
2023-07-30,S001,P0005,Toys,East,273,135.0,92.0,136.44,21.95,0,Snowy,0,18.44,Summer,2963.25
2023-07-30,S001,P0006,Toys,South,406,400.0,28.0,416.28,95.54,10,Snowy,0,96.71,Summer,38216.0
2023-07-30,S001,P0007,Toys,South,164,137.0,135.0,138.43,84.3,20,Sunny,1,82.35,Winter,11549.1
2023-07-30,S001,P0008,Toys,North,293,99.0,101.0,96.56,95.09,20,Cloudy,0,95.02,Spring,9413.91
2023-07-30,S001,P0009,Groceries,West,68,51.0,72.0,68.71,55.03,15,Sunny,0,51.09,Summer,2806.53
2023-07-30,S001,P0010,Groceries,East,450,280.0,193.0,282.56,92.83,0,Snowy,1,88.38,Autumn,25992.399999999998
2023-07-30,S001,P0011,Furniture,North,253,196.0,39.0,194.09,26.46,15,Snowy,1,27.42,Autumn,5186.16
2023-07-30,S001,P0012,Clothing,South,350,299.0,38.0,295.56,18.59,5,Sunny,1,15.94,Autumn,5558.41
2023-07-30,S001,P0013,Clothing,East,177,100.0,45.0,116.97,50.89,10,Sunny,1,53.34,Autumn,5089.0
2023-07-30,S001,P0014,Toys,North,360,205.0,105.0,198.77,26.8,20,Rainy,0,24.81,Spring,5494.0
2023-07-30,S001,P0015,Toys,West,169,66.0,68.0,65.28,52.69,10,Cloudy,1,54.32,Winter,3477.54
2023-07-30,S001,P0016,Furniture,North,433,193.0,189.0,198.64,56.42,0,Cloudy,0,54.13,Winter,10889.06
2023-07-30,S001,P0017,Electronics,East,444,317.0,97.0,313.85,59.2,0,Rainy,1,63.11,Spring,18766.4
2023-07-30,S001,P0018,Groceries,South,220,83.0,74.0,91.38,60.07,5,Sunny,1,63.97,Summer,4985.81
2023-07-30,S001,P0019,Groceries,East,155,149.0,34.0,155.7,83.82,0,Rainy,1,82.35,Spring,12489.179999999998
2023-07-30,S001,P0020,Clothing,West,77,49.0,197.0,61.87,39.76,5,Sunny,1,39.8,Winter,1948.24
2023-07-30,S002,P0001,Electronics,South,496,145.0,24.0,140.66,39.45,5,Rainy,0,38.06,Winter,5720.25
2023-07-30,S002,P0002,Furniture,South,493,377.0,158.0,376.86,61.13,15,Rainy,0,61.92,Summer,23046.010000000002
2023-07-30,S002,P0003,Clothing,West,75,10.0,157.0,7.75,78.21,10,Cloudy,1,77.87,Spring,782.0999999999999
2023-07-30,S002,P0004,Furniture,North,170,158.0,45.0,175.97,79.75,20,Rainy,1,79.65,Summer,12600.5
2023-07-30,S002,P0005,Electronics,East,232,160.0,161.0,156.24,48.04,15,Sunny,1,45.16,Autumn,7686.4
2023-07-30,S002,P0006,Groceries,West,69,25.0,177.0,20.93,48.92,5,Cloudy,0,49.42,Spring,1223.0
2023-07-30,S002,P0007,Clothing,North,122,91.0,76.0,88.24,28.49,5,Sunny,1,25.78,Summer,2592.5899999999997
2023-07-30,S002,P0008,Electronics,South,214,115.0,78.0,129.18,34.43,20,Sunny,1,33.78,Summer,3959.45
2023-07-30,S002,P0009,Clothing,East,195,106.0,56.0,125.41,62.4,10,Sunny,0,61.29,Winter,6614.4
2023-07-30,S002,P0010,Toys,West,188,24.0,163.0,43.43,53.01,20,Snowy,0,49.96,Autumn,1272.24
2023-07-30,S002,P0011,Groceries,South,340,257.0,43.0,247.41,78.63,5,Rainy,0,77.78,Autumn,20207.91
2023-07-30,S002,P0012,Groceries,East,199,34.0,36.0,43.21,56.43,15,Sunny,1,53.27,Summer,1918.62
2023-07-30,S002,P0013,Furniture,West,351,97.0,88.0,98.72,95.44,5,Sunny,0,91.17,Summer,9257.68
2023-07-30,S002,P0014,Furniture,West,205,5.0,172.0,21.59,57.6,5,Rainy,1,56.14,Winter,288.0
2023-07-30,S002,P0015,Electronics,North,75,19.0,25.0,32.18,97.2,10,Cloudy,0,95.42,Autumn,1846.8
2023-07-30,S002,P0016,Furniture,East,119,80.0,153.0,89.13,23.12,10,Snowy,0,23.21,Summer,1849.6000000000001
2023-07-30,S002,P0017,Furniture,East,216,7.0,173.0,-1.27,40.79,20,Rainy,1,43.99,Summer,285.53
2023-07-30,S002,P0018,Clothing,West,329,240.0,162.0,238.92,55.01,20,Cloudy,1,56.48,Spring,13202.4
2023-07-30,S002,P0019,Electronics,South,72,49.0,163.0,44.01,34.95,20,Cloudy,1,31.93,Winter,1712.5500000000002
2023-07-30,S002,P0020,Furniture,South,355,55.0,23.0,59.01,98.76,0,Snowy,0,96.08,Autumn,5431.8
2023-07-30,S003,P0001,Clothing,South,411,191.0,166.0,190.6,48.77,0,Cloudy,1,44.98,Autumn,9315.07
2023-07-30,S003,P0002,Furniture,West,341,288.0,111.0,297.54,45.59,20,Snowy,1,41.5,Autumn,13129.920000000002
2023-07-30,S003,P0003,Electronics,West,116,53.0,176.0,47.62,82.54,20,Rainy,0,81.51,Winter,4374.62
2023-07-30,S003,P0004,Toys,West,288,144.0,164.0,146.04,27.73,15,Snowy,1,28.08,Winter,3993.12
2023-07-30,S003,P0005,Electronics,East,420,341.0,198.0,356.91,48.4,0,Cloudy,0,45.15,Spring,16504.399999999998
2023-07-30,S003,P0006,Toys,East,111,35.0,164.0,41.49,69.3,20,Rainy,0,72.66,Autumn,2425.5
2023-07-30,S003,P0007,Electronics,East,58,37.0,65.0,39.13,75.14,15,Sunny,0,72.24,Summer,2780.18
2023-07-30,S003,P0008,Groceries,South,464,196.0,131.0,202.22,55.96,0,Snowy,1,51.86,Winter,10968.16
2023-07-30,S003,P0009,Groceries,West,232,38.0,44.0,54.94,65.09,0,Snowy,0,65.74,Summer,2473.42
2023-07-30,S003,P0010,Toys,South,89,56.0,134.0,72.62,73.75,20,Sunny,0,74.42,Winter,4130.0
2023-07-30,S003,P0011,Groceries,North,340,96.0,197.0,91.38,44.89,5,Sunny,1,42.64,Spring,4309.4400000000005
2023-07-30,S003,P0012,Groceries,East,222,146.0,125.0,154.12,27.53,5,Snowy,0,24.39,Autumn,4019.38
2023-07-30,S003,P0013,Clothing,West,406,288.0,148.0,283.6,16.99,20,Cloudy,1,21.05,Winter,4893.12
2023-07-30,S003,P0014,Furniture,North,424,256.0,83.0,275.28,21.79,15,Rainy,1,24.35,Autumn,5578.24
2023-07-30,S003,P0015,Clothing,West,195,82.0,180.0,86.79,79.77,5,Cloudy,1,84.35,Winter,6541.139999999999
2023-07-30,S003,P0016,Groceries,West,370,38.0,45.0,50.41,33.95,10,Rainy,1,33.96,Spring,1290.1000000000001
2023-07-30,S003,P0017,Toys,West,370,122.0,160.0,129.05,33.19,5,Snowy,1,29.86,Spring,4049.18
2023-07-30,S003,P0018,Furniture,South,181,130.0,184.0,121.39,43.73,15,Snowy,1,48.01,Spring,5684.9
2023-07-30,S003,P0019,Groceries,South,320,88.0,29.0,94.32,92.8,10,Rainy,1,95.99,Summer,8166.4
2023-07-30,S003,P0020,Toys,West,387,7.0,127.0,7.22,41.92,5,Snowy,1,40.11,Summer,293.44
2023-07-30,S004,P0001,Electronics,North,375,337.0,26.0,333.72,68.63,20,Cloudy,0,72.25,Autumn,23128.309999999998
2023-07-30,S004,P0002,Furniture,West,53,18.0,47.0,14.45,76.38,5,Sunny,1,75.85,Autumn,1374.84
2023-07-30,S004,P0003,Groceries,South,476,247.0,154.0,246.68,82.88,10,Sunny,0,82.84,Autumn,20471.36
2023-07-30,S004,P0004,Furniture,East,389,187.0,117.0,204.14,76.53,0,Rainy,0,75.37,Spring,14311.11
2023-07-30,S004,P0005,Groceries,East,249,196.0,50.0,213.8,87.42,0,Cloudy,1,91.17,Winter,17134.32
2023-07-30,S004,P0006,Groceries,East,50,48.0,190.0,62.92,22.19,10,Snowy,1,24.17,Winter,1065.1200000000001
2023-07-30,S004,P0007,Toys,West,394,58.0,154.0,50.95,25.8,0,Rainy,0,29.11,Autumn,1496.4
2023-07-30,S004,P0008,Furniture,West,138,115.0,78.0,115.06,62.72,10,Rainy,1,66.42,Spring,7212.8
2023-07-30,S004,P0009,Toys,South,88,52.0,80.0,53.99,38.85,0,Rainy,1,41.61,Winter,2020.2
2023-07-30,S004,P0010,Groceries,West,251,130.0,112.0,145.53,65.34,15,Cloudy,1,63.11,Spring,8494.2
2023-07-30,S004,P0011,Electronics,South,162,147.0,76.0,153.72,65.79,10,Snowy,1,61.9,Winter,9671.130000000001
2023-07-30,S004,P0012,Electronics,North,485,471.0,184.0,479.53,69.77,15,Rainy,0,65.63,Summer,32861.67
2023-07-30,S004,P0013,Groceries,East,435,269.0,90.0,273.61,25.45,15,Sunny,0,20.56,Summer,6846.05
2023-07-30,S004,P0014,Clothing,North,278,162.0,196.0,156.31,30.49,15,Sunny,0,31.16,Summer,4939.38
2023-07-30,S004,P0015,Clothing,South,288,255.0,97.0,262.97,52.84,10,Rainy,1,55.1,Winter,13474.2
2023-07-30,S004,P0016,Electronics,West,195,39.0,166.0,44.77,45.36,5,Sunny,0,43.4,Spring,1769.04
2023-07-30,S004,P0017,Toys,West,288,115.0,100.0,119.43,98.0,0,Rainy,0,97.44,Summer,11270.0
2023-07-30,S004,P0018,Groceries,South,372,256.0,200.0,255.06,80.75,5,Snowy,1,82.34,Winter,20672.0
2023-07-30,S004,P0019,Clothing,South,145,127.0,142.0,128.91,60.24,15,Snowy,0,60.72,Autumn,7650.4800000000005
2023-07-30,S004,P0020,Toys,East,338,66.0,82.0,63.53,77.57,15,Rainy,0,80.67,Summer,5119.62
2023-07-30,S005,P0001,Groceries,West,266,92.0,121.0,99.97,56.47,10,Cloudy,0,53.42,Spring,5195.24
2023-07-30,S005,P0002,Electronics,West,108,71.0,141.0,81.65,21.0,15,Snowy,1,18.77,Summer,1491.0
2023-07-30,S005,P0003,Toys,North,360,167.0,188.0,173.8,67.5,5,Cloudy,1,62.67,Winter,11272.5
2023-07-30,S005,P0004,Furniture,East,287,76.0,89.0,93.23,15.83,0,Snowy,1,20.74,Summer,1203.08
2023-07-30,S005,P0005,Clothing,West,223,63.0,21.0,70.24,15.84,5,Rainy,1,11.33,Autumn,997.92
2023-07-30,S005,P0006,Electronics,East,247,141.0,176.0,150.41,64.56,0,Cloudy,0,65.2,Spring,9102.960000000001
2023-07-30,S005,P0007,Groceries,East,489,472.0,102.0,482.37,22.25,10,Snowy,1,20.72,Spring,10502.0
2023-07-30,S005,P0008,Furniture,North,142,52.0,126.0,59.98,29.92,5,Cloudy,0,34.16,Autumn,1555.8400000000001
2023-07-30,S005,P0009,Electronics,East,261,256.0,113.0,265.97,91.99,0,Cloudy,0,94.23,Spring,23549.44
2023-07-30,S005,P0010,Electronics,North,365,126.0,24.0,134.13,70.51,0,Rainy,1,74.85,Spring,8884.26
2023-07-30,S005,P0011,Electronics,North,360,57.0,69.0,60.13,52.7,0,Snowy,0,50.5,Spring,3003.9
2023-07-30,S005,P0012,Electronics,North,173,106.0,122.0,121.3,17.55,0,Rainy,1,14.72,Autumn,1860.3000000000002
2023-07-30,S005,P0013,Toys,South,351,320.0,101.0,317.45,39.6,10,Sunny,0,34.95,Summer,12672.0
2023-07-30,S005,P0014,Electronics,West,426,35.0,161.0,34.58,47.77,10,Cloudy,0,49.22,Winter,1671.95
2023-07-30,S005,P0015,Clothing,South,387,298.0,41.0,308.61,38.37,0,Cloudy,0,40.72,Spring,11434.259999999998
2023-07-30,S005,P0016,Clothing,West,288,253.0,57.0,264.53,35.94,0,Cloudy,0,35.94,Spring,9092.82
2023-07-30,S005,P0017,Clothing,East,176,145.0,50.0,150.28,77.35,20,Sunny,1,76.35,Spring,11215.75
2023-07-30,S005,P0018,Clothing,East,232,190.0,153.0,199.28,47.29,20,Cloudy,1,45.86,Autumn,8985.1
2023-07-30,S005,P0019,Toys,South,372,15.0,39.0,9.38,43.51,15,Cloudy,1,47.94,Summer,652.65
2023-07-30,S005,P0020,Furniture,South,85,65.0,184.0,76.89,27.51,20,Sunny,0,29.18,Winter,1788.15
2023-07-31,S001,P0001,Clothing,West,94,6.0,135.0,25.7,38.26,0,Sunny,1,38.44,Spring,229.56
2023-07-31,S001,P0002,Groceries,South,308,148.0,94.0,157.95,42.36,5,Snowy,1,40.21,Summer,6269.28
2023-07-31,S001,P0003,Electronics,West,192,26.0,140.0,34.15,79.39,10,Cloudy,0,77.16,Spring,2064.14
2023-07-31,S001,P0004,Electronics,South,97,83.0,58.0,99.66,30.31,15,Cloudy,0,30.03,Summer,2515.73
2023-07-31,S001,P0005,Furniture,West,69,11.0,103.0,17.39,26.4,15,Cloudy,0,26.92,Autumn,290.4
2023-07-31,S001,P0006,Clothing,East,430,148.0,57.0,157.93,45.46,20,Rainy,0,44.77,Spring,6728.08
2023-07-31,S001,P0007,Toys,South,94,38.0,100.0,28.07,49.58,5,Snowy,0,48.95,Summer,1884.04
2023-07-31,S001,P0008,Toys,West,266,237.0,129.0,248.1,33.92,15,Cloudy,0,35.73,Winter,8039.04
2023-07-31,S001,P0009,Clothing,West,409,225.0,142.0,221.64,69.27,5,Cloudy,0,72.41,Summer,15585.75
2023-07-31,S001,P0010,Toys,South,499,405.0,160.0,406.42,33.13,5,Sunny,1,35.81,Autumn,13417.650000000001
2023-07-31,S001,P0011,Electronics,East,223,21.0,144.0,31.37,28.63,10,Rainy,0,29.38,Spring,601.23
2023-07-31,S001,P0012,Furniture,North,457,188.0,43.0,198.99,39.13,0,Rainy,1,35.34,Winter,7356.4400000000005
2023-07-31,S001,P0013,Toys,North,62,60.0,117.0,78.4,54.66,20,Cloudy,0,53.19,Autumn,3279.6
2023-07-31,S001,P0014,Furniture,West,498,133.0,93.0,139.04,49.27,5,Sunny,0,50.03,Summer,6552.910000000001
2023-07-31,S001,P0015,Furniture,North,448,247.0,180.0,243.59,49.18,5,Rainy,0,51.49,Winter,12147.46
2023-07-31,S001,P0016,Groceries,East,414,386.0,151.0,394.38,94.44,15,Rainy,0,89.5,Summer,36453.84
2023-07-31,S001,P0017,Clothing,West,82,57.0,27.0,69.37,19.85,5,Snowy,1,24.43,Winter,1131.45
2023-07-31,S001,P0018,Clothing,East,342,135.0,80.0,134.7,48.64,10,Cloudy,0,45.38,Autumn,6566.4
2023-07-31,S001,P0019,Electronics,North,168,8.0,63.0,18.31,35.01,0,Rainy,0,35.87,Summer,280.08
2023-07-31,S001,P0020,Clothing,East,152,117.0,37.0,121.78,23.36,20,Cloudy,0,24.98,Winter,2733.12
2023-07-31,S002,P0001,Electronics,East,109,31.0,190.0,38.76,43.45,20,Sunny,0,39.27,Autumn,1346.95
2023-07-31,S002,P0002,Electronics,South,339,221.0,114.0,232.1,86.04,0,Sunny,0,85.22,Autumn,19014.84
2023-07-31,S002,P0003,Groceries,East,155,115.0,53.0,118.88,55.17,15,Cloudy,0,52.62,Spring,6344.55
2023-07-31,S002,P0004,Electronics,East,321,36.0,86.0,28.69,82.49,20,Rainy,1,83.52,Spring,2969.64
2023-07-31,S002,P0005,Toys,East,496,238.0,159.0,245.37,59.23,0,Rainy,1,63.83,Autumn,14096.74
2023-07-31,S002,P0006,Clothing,North,241,76.0,184.0,85.17,34.28,20,Rainy,0,33.63,Winter,2605.28
2023-07-31,S002,P0007,Electronics,South,330,299.0,43.0,302.82,87.25,0,Cloudy,0,85.74,Winter,26087.75
2023-07-31,S002,P0008,Furniture,West,488,272.0,70.0,266.42,68.28,10,Snowy,0,66.99,Summer,18572.16
2023-07-31,S002,P0009,Clothing,West,330,253.0,188.0,267.76,80.77,20,Sunny,1,77.15,Autumn,20434.809999999998
2023-07-31,S002,P0010,Toys,South,414,334.0,129.0,350.55,45.52,0,Rainy,0,42.03,Winter,15203.68
2023-07-31,S002,P0011,Furniture,North,488,354.0,80.0,371.37,96.38,15,Sunny,1,93.72,Summer,34118.52
2023-07-31,S002,P0012,Furniture,North,287,280.0,171.0,289.51,32.89,5,Snowy,0,35.24,Autumn,9209.2
2023-07-31,S002,P0013,Groceries,West,347,1.0,115.0,-8.01,45.92,20,Rainy,0,45.4,Winter,45.92
2023-07-31,S002,P0014,Clothing,North,253,157.0,40.0,152.51,12.75,15,Cloudy,1,8.18,Autumn,2001.75
2023-07-31,S002,P0015,Furniture,South,211,148.0,175.0,142.96,61.43,20,Snowy,1,61.63,Spring,9091.64
2023-07-31,S002,P0016,Groceries,East,295,40.0,116.0,31.81,46.26,20,Snowy,1,46.45,Summer,1850.3999999999999
2023-07-31,S002,P0017,Toys,North,442,181.0,137.0,195.23,11.5,15,Cloudy,1,9.35,Summer,2081.5
2023-07-31,S002,P0018,Furniture,West,101,56.0,98.0,69.69,26.51,20,Sunny,1,27.03,Summer,1484.5600000000002
2023-07-31,S002,P0019,Groceries,East,72,19.0,92.0,9.43,36.57,5,Cloudy,1,35.75,Spring,694.83
2023-07-31,S002,P0020,Groceries,West,53,47.0,120.0,61.98,71.86,15,Snowy,0,73.43,Autumn,3377.42
2023-07-31,S003,P0001,Groceries,East,336,63.0,160.0,58.82,46.22,10,Cloudy,1,49.91,Winter,2911.86
2023-07-31,S003,P0002,Furniture,North,339,111.0,129.0,118.93,29.41,10,Cloudy,1,31.19,Autumn,3264.51
2023-07-31,S003,P0003,Groceries,South,116,3.0,195.0,2.43,71.05,5,Sunny,0,70.33,Autumn,213.14999999999998
2023-07-31,S003,P0004,Groceries,West,410,252.0,155.0,267.08,56.36,15,Sunny,0,60.06,Autumn,14202.72
2023-07-31,S003,P0005,Groceries,East,211,49.0,141.0,57.43,56.68,15,Cloudy,0,58.14,Summer,2777.32
2023-07-31,S003,P0006,Electronics,South,282,189.0,176.0,184.77,17.44,20,Rainy,0,22.2,Autumn,3296.1600000000003
2023-07-31,S003,P0007,Toys,West,161,107.0,114.0,125.03,79.35,15,Sunny,1,82.75,Winter,8490.449999999999
2023-07-31,S003,P0008,Furniture,East,315,230.0,104.0,235.94,88.63,10,Cloudy,1,86.44,Autumn,20384.899999999998
2023-07-31,S003,P0009,Furniture,South,287,158.0,90.0,154.5,35.5,5,Rainy,0,37.01,Summer,5609.0
2023-07-31,S003,P0010,Clothing,East,385,271.0,36.0,272.8,93.27,5,Sunny,0,95.61,Autumn,25276.17
2023-07-31,S003,P0011,Clothing,West,292,203.0,99.0,213.26,95.38,5,Cloudy,1,99.83,Summer,19362.14
2023-07-31,S003,P0012,Toys,South,435,337.0,114.0,329.59,35.57,10,Rainy,1,39.07,Winter,11987.09
2023-07-31,S003,P0013,Groceries,East,206,71.0,154.0,79.68,83.0,0,Snowy,0,79.35,Autumn,5893.0
2023-07-31,S003,P0014,Furniture,East,130,42.0,59.0,46.55,60.47,20,Cloudy,0,64.84,Autumn,2539.74
2023-07-31,S003,P0015,Groceries,East,247,247.0,167.0,252.75,81.52,10,Sunny,0,85.13,Spring,20135.44
2023-07-31,S003,P0016,Clothing,West,175,89.0,172.0,90.94,62.04,20,Snowy,0,60.71,Spring,5521.5599999999995
2023-07-31,S003,P0017,Clothing,West,334,105.0,36.0,107.69,53.59,15,Sunny,1,57.79,Summer,5626.950000000001
2023-07-31,S003,P0018,Clothing,West,151,63.0,109.0,80.9,92.99,5,Snowy,1,92.9,Spring,5858.37
2023-07-31,S003,P0019,Furniture,South,484,375.0,55.0,390.33,22.85,10,Snowy,0,22.14,Summer,8568.75
2023-07-31,S003,P0020,Groceries,South,264,263.0,49.0,268.72,73.2,20,Sunny,1,72.26,Winter,19251.600000000002
2023-07-31,S004,P0001,Electronics,North,402,132.0,190.0,126.14,52.79,5,Rainy,1,57.7,Summer,6968.28
2023-07-31,S004,P0002,Electronics,East,183,44.0,81.0,41.29,87.35,20,Rainy,0,89.3,Autumn,3843.3999999999996
2023-07-31,S004,P0003,Toys,West,173,56.0,119.0,49.29,14.78,15,Rainy,0,11.65,Autumn,827.68
2023-07-31,S004,P0004,Groceries,North,199,152.0,51.0,142.56,36.67,15,Rainy,0,32.73,Summer,5573.84
2023-07-31,S004,P0005,Furniture,East,236,84.0,23.0,78.3,95.0,5,Cloudy,0,96.9,Summer,7980.0
2023-07-31,S004,P0006,Electronics,North,472,287.0,112.0,302.85,53.85,0,Snowy,0,54.52,Spring,15454.95
2023-07-31,S004,P0007,Furniture,West,298,121.0,172.0,129.82,98.0,0,Snowy,0,94.03,Spring,11858.0
2023-07-31,S004,P0008,Furniture,South,352,344.0,60.0,354.51,42.15,20,Sunny,1,37.41,Summer,14499.6
2023-07-31,S004,P0009,Furniture,South,321,157.0,127.0,161.57,47.27,10,Sunny,0,46.2,Autumn,7421.39
2023-07-31,S004,P0010,Groceries,South,266,166.0,74.0,176.59,95.36,5,Rainy,1,92.9,Summer,15829.76
2023-07-31,S004,P0011,Electronics,South,297,65.0,115.0,82.26,17.89,15,Cloudy,1,19.19,Winter,1162.8500000000001
2023-07-31,S004,P0012,Toys,East,78,20.0,33.0,27.71,22.18,10,Rainy,1,20.43,Summer,443.6
2023-07-31,S004,P0013,Electronics,West,299,51.0,96.0,68.64,25.51,10,Sunny,1,27.7,Spring,1301.01
2023-07-31,S004,P0014,Toys,East,218,131.0,99.0,133.86,92.36,10,Snowy,0,90.69,Winter,12099.16
2023-07-31,S004,P0015,Furniture,South,366,151.0,127.0,162.02,88.74,15,Rainy,0,93.26,Winter,13399.74
2023-07-31,S004,P0016,Toys,North,137,110.0,45.0,123.48,25.95,15,Cloudy,0,25.2,Spring,2854.5
2023-07-31,S004,P0017,Clothing,West,448,164.0,184.0,178.76,85.27,20,Sunny,0,82.22,Summer,13984.279999999999
2023-07-31,S004,P0018,Groceries,West,311,252.0,21.0,251.37,37.03,0,Rainy,1,38.63,Spring,9331.56
2023-07-31,S004,P0019,Toys,West,222,200.0,190.0,202.24,29.04,5,Cloudy,1,31.27,Summer,5808.0
2023-07-31,S004,P0020,Groceries,East,422,194.0,168.0,186.89,94.01,5,Rainy,0,92.09,Summer,18237.940000000002
2023-07-31,S005,P0001,Groceries,West,165,96.0,82.0,107.65,54.7,10,Snowy,0,59.02,Autumn,5251.200000000001
2023-07-31,S005,P0002,Groceries,South,140,99.0,80.0,97.85,61.29,5,Snowy,1,66.11,Spring,6067.71
2023-07-31,S005,P0003,Furniture,East,316,129.0,34.0,123.59,84.05,10,Sunny,1,81.26,Autumn,10842.449999999999
2023-07-31,S005,P0004,Furniture,South,175,140.0,192.0,144.39,10.85,15,Snowy,1,7.84,Summer,1519.0
2023-07-31,S005,P0005,Electronics,East,359,71.0,189.0,84.13,35.82,20,Sunny,0,37.74,Summer,2543.22
2023-07-31,S005,P0006,Clothing,West,359,260.0,88.0,277.39,48.79,10,Cloudy,0,53.3,Autumn,12685.4
2023-07-31,S005,P0007,Electronics,North,264,137.0,101.0,128.92,13.07,5,Cloudy,1,15.94,Winter,1790.5900000000001
2023-07-31,S005,P0008,Electronics,South,409,349.0,39.0,360.92,64.71,20,Snowy,1,59.76,Winter,22583.789999999997
2023-07-31,S005,P0009,Furniture,North,295,289.0,146.0,300.1,45.06,5,Snowy,0,47.55,Autumn,13022.34
2023-07-31,S005,P0010,Clothing,South,168,116.0,190.0,122.76,56.25,5,Snowy,0,51.7,Autumn,6525.0
2023-07-31,S005,P0011,Electronics,West,361,273.0,104.0,274.19,73.65,15,Cloudy,1,77.96,Autumn,20106.45
2023-07-31,S005,P0012,Furniture,North,324,95.0,100.0,100.01,24.29,20,Sunny,0,19.89,Summer,2307.5499999999997
2023-07-31,S005,P0013,Clothing,East,87,36.0,114.0,51.11,61.73,5,Cloudy,1,59.07,Spring,2222.2799999999997
2023-07-31,S005,P0014,Electronics,North,480,10.0,194.0,8.74,51.19,0,Snowy,1,55.81,Winter,511.9
2023-07-31,S005,P0015,Electronics,South,316,220.0,75.0,223.58,11.77,0,Cloudy,0,10.34,Autumn,2589.4
2023-07-31,S005,P0016,Toys,East,461,338.0,177.0,350.77,72.82,0,Rainy,0,76.43,Winter,24613.159999999996
2023-07-31,S005,P0017,Furniture,North,187,52.0,111.0,62.79,44.2,0,Cloudy,1,41.98,Summer,2298.4
2023-07-31,S005,P0018,Electronics,West,205,1.0,183.0,-3.27,32.62,5,Sunny,1,32.48,Spring,32.62
